PortID;GlobalPortID;WorldPortNumber;MasterPOID;PortName;AlternativeName;Status;Country;LatitudeDecimal;LongitudeDecimal
332384;PO895300T000000B000000;PO8953;;Limas;;Open;Turkey;40,7178667;29,8867333
332389;PO895400T000000B000000;PO8954;;Barsebacksvaerket;;Open;Sweden;55,7416667;12,923
333526;PS895500T000000B000000;PO8955;PO8953;Ford Otosan;;Sub-Port;Turkey;40,7166667;29,85
333540;PO895600T000000B000000;PO8956;;Akcansa Yalova;;Open;Turkey;40,6916333;29,5545667
333622;;PO8958;PO8390;Majahual;;Alt-Name;Mexico;18,73333359;-87,68333333
333765;;PO8959;PO6470;Yevpatoria;;Alt-Name;Ukraine;45,20715332;33,36442371
333779;PS896000T000000B000000;PO8960;PO2720;Marmara Transport Pier;;Sub-Port;Turkey;40,7333333;29,7666667
333780;PS896100T000000B000000;PO8961;PO2720;Korfez Municipality Piers;;Sub-Port;Turkey;40,7666667;29,7166667
334354;PO896300T000000B000000;PO8963;;FPSO Sanha LPG;;Open;Angola;-5,6366667;11,8533333
334393;PO896500T000000B000000;PO8965;;FPSO Bohai Peng Lai;;Open;China, People's Republic Of;38,3666667;120,0833333
334443;PO896900T000000B000000;PO8969;;Denbir Port;;Open;Turkey;36,6635167;36,2022667
334491;;PO8970;PO7804;Skali;;Alt-Name;Faeroe Islands;62,1666667;-6,7833333
334499;PS897100T000000B000000;PO8971;PO1570;Bastia-Sud Gas Terminal;;Sub-Port;France;42,6607;9,4579667
334500;PS897200T000000B000000;PO8972;PO1570;Lucciana Oil Terminal;;Sub-Port;France;42,5469;9,5424833
334549;PS897300T000000B000000;PO8973;PO8546;Kaveh;;Sub-Port;Iran;26,95;55,9833333
334701;PS897400T000000B000000;PO8974;PO3393;Newington;;Sub-Port;United States Of America;43,1095333;-70,7993
334846;PO897600T000000B000000;PO8976;;BTC Terminal Ceyhan;;Open;Turkey;36,85;35,9333333
334864;PO897700T000000B000000;PO8977;;Tiaka Marine Terminal;;Open;Indonesia;-1,8;121,9833333
334868;PO897800T000000B000000;PO8978;;Isken Terminal;;Open;Turkey;36,8333667;35,89675
334973;PO897900T000000B000000;PO8979;;FPSO Umuroa;;Open;New Zealand;-39,4277167;173,2369444
334988;;PO8980;PO8519;Dalsbruk;;Alt-Name;Finland;60,0133167;22,5259667
335041;PS898100T000000B000000;PO8981;PO8978;Yumurtalik;;Sub-Port;Turkey;36,7333333;35,7833333
335043;PS898200T000000B000000;PO8982;PO2238;El Rama;;Sub-Port;Nicaragua;12,1666667;-84,2166667
336223;PO898300T000000B000000;PO8983;;Didon Terminal;;Open;Tunisia;33,7833333;11,8833333
336237;;PO8984;PO8076;Al Sokhna;;Alt-Name;Egypt;29,6465167;32,3572167
336319;;PO8985;PO2063;Kwangyang;;Alt-Name;Korea, South;34,73333359;127,75
336320;;PO8986;PO5437;Tonghae;;Alt-Name;Korea, South;37,49115;129,1301833
336326;PO898700T000000B000000;PO8987;;Najin;;Open;Korea, North;42,2166667;130,2833333
336450;PO898900T000000B000000;PO8989;;Kikeh Marine Terminal;;Open;Malaysia;5,8666667;114,2833333
336486;PS899000T000000B000000;PO8990;PO2514;Palmones;;Sub-Port;Spain;36,1666667;-5,4166667
336488;PS899100T000000B000000;PO8991;PO2514;Tarifa;;Sub-Port;Spain;36;-5,6166667
336489;PS899200T000000B000000;PO8992;PO2514;Campamento;;Sub-Port;Spain;36,1666667;-5,3666667
336516;PO899300T000000B000000;PO8993;;Hambantota;;Open;Sri Lanka;6,1146167;81,10665
336666;PO899500T000000B000000;PO8995;;Cat Lai;;Open;Vietnam;10,7593;106,7966333
336760;PO899600T000000B000000;PO8996;;FPSO Front Puffin;;Open;Nigeria;6,1636;2,9331
336811;PS899700T000000B000000;PO8997;PO3179;Lavna;;Sub-Port;Russia;69,0666667;33,1833333
336998;;PO8998;PO3474;Ain Sukhna Port;;Alt-Name;Egypt;29,5796667;32,3906333
337045;PO899900T000000B000000;PO8999;;Mutineer-Exeter Development;;Open;Australia;-19,27595;116,61175
337047;PO900100T000000B000000;PO9001;;Kizomba A Terminal;;Open;Angola;-6,3166667;11,05
337049;PO900200T000000B000000;PO9002;;Kizomba B Terminal;;Open;Angola;-6,3333333;11,15
337052;PO900300T000000B000000;PO9003;;Dalia Terminal;;Open;Angola;-7,6833333;11,75
337059;;PO9004;PO1682;Accra;;Alt-Name;Ghana;5,627;-0,0159833
337062;PO900500T000000B000000;PO9005;;Abo Terminal;;Open;Nigeria;5,7;4,4833333
337064;;PO9006;PO8360;EA Offshore Terminal;;Alt-Name;Nigeria;4,80000019;5,316666666
337065;PO900700T000000B000000;PO9007;;Erha Terminal;;Open;Nigeria;5,35;4,35
337066;PO900800T000000B000000;PO9008;;Ima Terminal;;Open;Nigeria;4,2062167;7,4001833
337077;PO900900T000000B000000;PO9009;;Nganhurra Terminal;;Open;Australia;-21,4814167;114,0074167
337078;PO901000T000000B000000;PO9010;;Greater Plutonio Terminal;;Open;Angola;-7,8333333;12,1
337249;PO901100T000000B000000;PO9011;;FSO Oguzhan Marine Terminal;;Open;Turkmenistan;39,5833333;52,4
337250;PO901200T000000B000000;PO9012;;Okarem;;Open;Turkmenistan;38,0666667;53,8333333
337404;PO901300T000000B000000;PO9013;;Khalifa Port;;Open;United Arab Emirates;24,8396667;54,66145
337470;PO901400T000000B000000;PO9014;;CFD 11 Terminal;;Open;China, People's Republic Of;38,7666667;118,7
337472;PO901600T000000B000000;PO9016;;Panyu Oil Terminal;;Open;China, People's Republic Of;20,85;114,7
337643;PO901900T000000B000000;PO9019;;FPSO Petroleo Nautipa (Etame);;Open;Gabon;-3,757;10,5276667
337645;PS902000T000000B000000;PO9020;PO2170;STS Beira Offshore;;Sub-Port;Mozambique;-19,9166667;35,0833333
338122;PS902100T000000B000000;PO9021;PO3402;Punta Adaro;;Sub-Port;Venezuela;11,74285;-70,2314333
338162;PO902200T000000B000000;PO9022;;Vila do Porto;;Open;Azores;36,9333333;-25,1333333
338229;;PO9023;PO2400;Basilan;;Alt-Name;Philippines;6,7088167;121,9712
338347;PO902400T000000B000000;PO9024;;Lamitan;;Open;Philippines;6,6751167;122,1512833
338572;;PO9026;PO3944;Kerteh Terminal;;Alt-Name;Malaysia;4,59195;103,4630167
338659;PS902700T000000B000000;PO9027;PO2823;Snodland;;Sub-Port;United Kingdom;51,4166667;0,45
338710;PS902800T000000B000000;PO9028;PO3077;Puerto Borburata;;Sub-Port;Venezuela;10,4833333;-67,9833333
338797;PO902900T000000B000000;PO9029;;Nakagusuku;;Open;Japan;26,3257;127,8484
338851;;PO9030;PO6144;Harbour Bay;;Alt-Name;Indonesia;1,1670167;103,9963167
338934;PO903100T000000B000000;PO9031;;Benete;;Open;Indonesia;-8,9;116,75
338952;;PO9032;PO6162;Sonbong;;Alt-Name;Korea, North;42,29999924;130,4166667
339039;;PO9033;PO1603;Port Atlantique;;Alt-Name;France;47,2634833;-2,2021833
339040;;PO9034;PO2692;Antalya;;Alt-Name;Turkey;36,8347;30,6149667
339407;PO903800T000000B000000;PO9038;;Faslane;;Open;United Kingdom;56,05;-4,8166667
339600;PS904000T000000B000000;PO9040;PO1550;Savon Sellu;;Sub-Port;Finland;62,9238167;27,7254667
339601;;PO9041;PO3211;Pulp;;Alt-Name;Finland;61,13333511;28,48333333
339602;PS904200T000000B000000;PO9042;PO2759;Royal Portbury Dock;;Sub-Port;United Kingdom;51,5;-2,7333333
339788;PO904300T000000B000000;PO9043;;Kizomba C Terminal;;Open;Angola;-6,2380333;11,2748667
339838;PO904400T000000B000000;PO9044;;Saipan;;Open;Northern Mariana Islands;15,2266667;145,733333
339985;PO904600T000000B000000;PO9046;;Padang Bai;;Open;Indonesia;-8,5344833;115,5114667
339986;PO904700T000000B000000;PO9047;;Pagerungan Marine Terminal;;Open;Indonesia;-6,95;115,9166667
340126;;PO9048;PO1484;Puerto de Andres;;Alt-Name;Dominican Republic;18,4404833;-69,63015
340212;PS904900T000000B000000;PO9049;PO2678;Phoenix Park Gas Processors Ltd.;;Sub-Port;Trinidad & Tobago;10,3798833;-61,4936
340230;;PO9053;PO3793;Hanshin;;Alt-Name;Japan;34,6795833;135,3728167
340289;PS905400T000000B000000;PO9054;PO3211;Honkalahti;;Sub-Port;Finland;61,1333333;28,4833333
340409;PS905500T000000B000000;PO9055;PO2678;Yara Trinidad (Point Lisas);;Sub-Port;Trinidad & Tobago;10,3791833;-61,4842667
340486;PO905600T000000B000000;PO9056;;FSO Yetagun Marine Terminal;;Open;Myanmar;13,0706;96,8571167
340538;;PO9057;PO1689;Canea;;Alt-Name;Greece;35,51666641;24,01666667
340639;PS905800T000000B000000;PO9058;PO2854;St Sampson;;Sub-Port;Guernsey;49,4833333;-2,5
340787;PO905900T000000B000000;PO9059;;Oyong Marine Terminal;;Open;Indonesia;-7,2833333;113,35
368035;PO906000T000000B000000;PO9060;;Bossaso;;Open;Somalia;11,2899833;49,1770833
368179;;PO9061;PO1725;Guam;;Alt-Name;Guam;13,44999981;144,6166667
368277;PO906200T000000B000000;PO9062;;Ishigaki;;Open;Japan;24,3333334;124,15
368474;PS906300T000000B000000;PO9063;PO5386;Cole Bay Tanker Terminal;;Sub-Port;St Maarten;18,15;-63,05
368477;PO906400T000000B000000;PO9064;;FPSO Song Doc Pride MV 19;;Open;Vietnam;7,15;104,05
368861;PO906600T000000B000000;PO9066;;Costa Azul LNG Terminal;;Open;Mexico;31,9854166;-116,8518163
369465;;PO9067;PO5193;Vouksi;;Alt-Name;Finland;61,2440833;28,83825
369495;PS906900T000000B000000;PO9069;PO2275;Snohvit LNG Terminal;;Sub-Port;Norway;70,6829333;23,5958667
369703;;PO9070;PO3429;Angra Terminal;;Alt-Name;Brazil;-23,0628333;-44,2286
369850;PS907100T000000B000000;PO9071;PO1148;Navegantes;;Sub-Port;Brazil;-26,9009667;-48,6560333
370059;PO907200T000000B000000;PO9072;;Kulevi;;Open;Georgia;42,2666667;41,6333333
370060;PS907300T000000B000000;PO9073;PO3884;Wayame;;Sub-Port;Indonesia;-3,665;128,16
370557;;PO9076;PO5599;Tanjung Sekong;;Alt-Name;Indonesia;-5,9335333;105,9966333
370757;PS907800T000000B000000;PO9078;PO8283;Godau;;Sub-Port;Vietnam;10,6518667;107,0160167
370952;;PO9079;PO8987;Rajin;;Alt-Name;Korea, North;42,2166667;130,2833333
371267;PS908000T000000B000000;PO9080;PO6102;Jageshwar;;Sub-Port;India;21,65;72,5666667
371274;;PO9081;PO2923;Freeport (USA);;Alt-Name;United States Of America;28,9295667;-95,2899833
371345;PO908200T000000B000000;PO9082;;Oluvil;;Open;Sri Lanka;7,2756167;81,8674667
371463;PO908300T000000B000000;PO9083;;FPSO Raroa Terminal;;Open;New Zealand;-39,9666667;173,2833333
371792;;PO9084;PO8171;Marport;;Alt-Name;Turkey;40,9607833;28,67825
372109;PS908600T000000B000000;PO9086;PO2460;Agigea;;Sub-Port;Romania;44,1;28,6166667
372272;PS908700T000000B000000;PO9087;PO3088;Rau Qua;;Sub-Port;Vietnam;10,7333333;106,7333333
372273;PS908800T000000B000000;PO9088;PO3088;Lotus;;Sub-Port;Vietnam;10,7416667;106,7433333
372274;PS908900T000000B000000;PO9089;PO6221;Bach Ho Terminal;;Sub-Port;Vietnam;9,7166667;107,95
372275;;PO9090;PO8995;Saigon New Port;;Alt-Name;Vietnam;10,75;106,7833333
372276;PS909100T000000B000000;PO9091;PO8995;Tan Cang;;Sub-Port;Vietnam;10,7919667;106,7251667
372344;PS909200T000000B000000;PO9092;PO3727;Lushun;;Sub-Port;China, People's Republic Of;38,8;121,25
372471;PS909300T000000B000000;PO9093;PO9199;Go Gia River;;Sub-Port;Vietnam;10,5360667;106,9854167
372773;PO909400T000000B000000;PO9094;;FPSO Armada Perkasa (Okoro Field);;Open;Nigeria;4,405;7,8291667
373268;PO909500T000000B000000;PO9095;;FPSO Maersk Ngujima Yin;;Open;Australia;-21,4337667;114,0670833
373651;;PO9096;PO2550;San Cibrao;;Alt-Name;Spain;43,70000076;-7,45
373870;PO909700T000000B000000;PO9097;;Dongying;;Open;China, People's Republic Of;38,1;118,9666667
373975;PS909800T000000B000000;PO9098;PO2460;Constantza South Port;;Sub-Port;Romania;44,1;28,6166667
373976;PS909900T000000B000000;PO9099;PO2806;Hatston;;Sub-Port;United Kingdom;58,9833333;-2,95
374730;;PO9100;PO6987;El Paso Terminal;;Alt-Name;El Salvador;13,58333302;-89,86666667
374874;PO910200T000000B000000;PO9102;;Tangguh LNG Terminal;;Open;Indonesia;-2,4333333;133,1333333
375075;PO910300T000000B000000;PO9103;;Agbami Oil Terminal;;Open;Nigeria;3,4633333;5,56
375080;;PO9104;PO8106;Serpentina Oil Terminal;;Alt-Name;Equatorial Guinea;3,7999999;8,0833333
375489;PO910500T000000B000000;PO9105;;Leeuwarden;;Open;Netherlands;53,25;5,7833333
375739;PS910600T000000B000000;PO9106;PO2211;STS Transhipment Area Aruba;;Sub-Port;Aruba;12,4267167;-70,1144
375841;PS910700T000000B000000;PO9107;PO6248;Empire;;Sub-Port;United States Of America;29,3697833;-89,5554
375948;PO910800T000000B000000;PO9108;;Nyhamna;;Open;Norway;62,8133333;6,91
376453;;PO9109;PO5759;Thamesport;;Alt-Name;United Kingdom;51,4309667;0,6853667
376656;;PO9110;PO9143;Quang Ngai;;Alt-Name;Vietnam;15,25;109
381281;;PO9112;PO8908;Idku;;Alt-Name;Egypt;31,3516667;30,3116667
381351;;PO9113;PO1777;Kozhikode;;Alt-Name;India;11,25;75,76666667
381369;PS911400T000000B000000;PO9114;PO7958;Chenjiagang;;Sub-Port;China, People's Republic Of;34,3833333;119,8
381375;PS911500T000000B000000;PO9115;PO7958;Sheyang;;Sub-Port;China, People's Republic Of;33,7166667;120,4
381385;PS911600T000000B000000;PO9116;PO2351;Binnen Harbour;;Sub-Port;Papua New Guinea;-5,1833333;145,8
382679;PS911700T000000B000000;PO9117;PO2120;North Port;;Sub-Port;Malaysia;2,9833333;101,3833333
383110;PS911800T000000B000000;PO9118;PO3653;Kepez;;Sub-Port;Turkey;40,1;26,3666667
383113;PS911900T000000B000000;PO9119;PO3653;Akcansa (Canakkale);;Sub-Port;Turkey;39,88;26,1486667
383450;;PO9120;PO8843;Silport;;Alt-Name;Estonia;59,42445;27,7331333
383451;PS912100T000000B000000;PO9121;PO1760;Krossanes;;Sub-Port;Iceland;65,6833333;-18,1
383455;PS912200T000000B000000;PO9122;PO8327;Lady Barron;;Sub-Port;Australia;-40,2166667;148,25
383606;PO912300T000000B000000;PO9123;;FSO Suksan Salamander;;Open;Thailand;10,5016;100,272
383889;PO912400T000000B000000;PO9124;;Oarai;;Open;Japan;36,3006833;140,5768667
383964;;PO9125;PO1074;Port Dalrymple;;Alt-Name;Australia;-41,1388333;146,8712833
384111;PO912600T000000B000000;PO9126;;Port Krym;;Open;Ukraine;45,3628333;36,63045
384115;PO912700T000000B000000;PO9127;;Catia La Mar;;Open;Venezuela;10,605;-67,04
384119;PO912800T000000B000000;PO9128;;Sturdies Bay;;Open;Canada;48,8758333;-123,3141667
384366;PO912900T000000B000000;PO9129;;Diego Garcia;;Open;British Indian Ocean Territory;-7,2333333;72,3833333
384485;PS913000T000000B000000;PO9130;PO6114;Boryeong;;Sub-Port;Korea, South;36,4;126,4833333
384492;PS913100T000000B000000;PO9131;PO6114;Dangjin (Daesan);;Sub-Port;Korea, South;37,0661167;126,5108167
384799;PS913200T000000B000000;PO9132;PO2277;Haugesund;;Sub-Port;Norway;59,4166667;5,2666667
384969;;PO9133;PO1004;DP World Djazair;;Alt-Name;Algeria;36,75800705;3,0669626
384977;PO913400T000000B000000;PO9134;;Qinglanshan Oil Terminal;;Open;China, People's Republic Of;25,0588167;119,0211333
385035;PO913500T000000B000000;PO9135;;Onslow;;Open;Australia;-21,6265333;115,0967
385061;;PO9136;PO2277;Karsto;;Alt-Name;Norway;59,4026;5,2077333
385062;PS913700T000000B000000;PO9137;PO2277;Espevik;;Sub-Port;Norway;59,3333333;5,6666667
385063;PS913800T000000B000000;PO9138;PO2277;Havik;;Sub-Port;Norway;59,5;5,4833333
385065;PS913900T000000B000000;PO9139;PO2277;Langevag;;Sub-Port;Norway;59,6;5,2
385066;PS914000T000000B000000;PO9140;PO2277;Mosterhamn;;Sub-Port;Norway;59,6833333;5,3833333
385069;PS914100T000000B000000;PO9141;PO2277;Foresvik;;Sub-Port;Norway;59,2166667;5,4666667
385283;PO914200T000000B000000;PO9142;;FSO Orkid;;Open;Malaysia;7,1833167;103,81235
385284;PO914300T000000B000000;PO9143;;Dung Quat Petroleum Port;;Open;Vietnam;15,4092333;108,7918
385295;PS914400T000000B000000;PO9144;PO2277;Killingoy;;Sub-Port;Norway;59,4166667;5,25
385296;PS914500T000000B000000;PO9145;PO2277;Husoy;;Sub-Port;Norway;59,3333333;5,2833333
385297;PO914600T000000B000000;PO9146;;Muruvik;;Open;Norway;63,4333333;10,85
385378;PS914700T000000B000000;PO9147;PO2277;Garpeskjaer;;Sub-Port;Norway;59,2833333;4,9166667
385434;PO914800T000000B000000;PO9148;;Dingalan;;Open;Philippines;15,3796667;121,3981663
385559;PO914900T000000B000000;PO9149;;Prigorodnoye;;Open;Russia;46,6239;142,9065333
385740;PO915000T000000B000000;PO9150;;Jingjiang;;Open;China, People's Republic Of;31,9526167;120,2689833
385806;PO915100T000000B000000;PO9151;;Virac;;Open;Philippines;13,5833333;124,25
386280;PS915300T000000B000000;PO9153;PO2275;Rypefjord Oil Harbour;;Sub-Port;Norway;70,6409;23,6654333
386908;PO915500T000000B000000;PO9155;;Kozmino;;Open;Russia;42,7163333;133,0248333
388851;PO915800T000000B000000;PO9158;;Acu Superport;;Open;Brazil;-21,8275;-40,9793667
389392;PO915900T000000B000000;PO9159;;Itapoa;;Open;Brazil;-26,1862;-48,6024667
389670;PO916000T000000B000000;PO9160;;Balhaf LNG;;Open;Yemen;13,98035;48,1685667
390042;PO916100T000000B000000;PO9161;;Karaikal;;Open;India;10,83935;79,8582
390577;PS916200T000000B000000;PO9162;PO2937;Cameron LNG Terminal;;Sub-Port;United States Of America;30,0383333;-93,3333333
391665;PS916500T000000B000000;PO9165;PO2661;Ayutthaya;;Sub-Port;Thailand;14,345;100,5783333
391783;PO916700T000000B000000;PO9167;;Northeast Gateway LNG Offshore Terminal;;Open;United States Of America;42,395;-70,6
392049;;PO9168;PO2457;Le Port;;Alt-Name;Reunion;-20,91666603;55,3
392651;PO916900T000000B000000;PO9169;;Da Chan Bay Terminal One;;Open;China, People's Republic Of;22,5334667;113,8525667
392799;PS917000T000000B000000;PO9170;PO6033;Zhoushan Wugang Port;;Sub-Port;China, People's Republic Of;29,726667;122,2017667
393930;PO917300T000000B000000;PO9173;;FDPSO Azurite ;;Open;Congo;-4,9666667;10,5
394124;PO917400T000000B000000;PO9174;;Ehoala;;Open;Madagascar;-25,0620833;46,96435
394148;PO917500T000000B000000;PO9175;;Pyrenees Marine Terminal;;Open;Australia;-21,5433333;114,1166667
394365;PS917600T000000B000000;PO9176;PO3357;Pinto Island;;Sub-Port;United States Of America;30,6788;-88,0355833
394450;PO917700T000000B000000;PO9177;;Port Meridian;;Developing;United Kingdom;53,7666667;-3,6666667
395010;PO917800T000000B000000;PO9178;;Abu Marine Terminal;;Open;Malaysia;6,125;105,2883333
395462;PO917900T000000B000000;PO9179;;Weno;;Open;Micronesia;7,4448333;151,8406667
395597;PS918100T000000B000000;PO9181;PO3027;Yuzhnaya Ozereyevka Terminal;;Sub-Port;Russia;44,6698;37,6549667
395896;PS918200T000000B000000;PO9182;PO8131;Bautino;;Sub-Port;Kazakhstan;44,5835167;50,25895
395908;PO918300T000000B000000;PO9183;;West Terschelling;;Open;Netherlands;53,3566667;5,2166667
396840;;PO9185;PO1060;Karratha;;Alt-Name;Australia;-20,66666603;116,6999969
396841;PO918600T000000B000000;PO9186;;Shanna;;Open;Oman;20,7482667;58,55705
397049;PS918700T000000B000000;PO9187;PO6740;Fujian LNG Terminal;;Sub-Port;China, People's Republic Of;25,1644833;118,9785833
399312;;PO9189;PO5708;Djen-Djen;;Alt-Name;Algeria;36,8278667;5,8927
400428;PO919100T000000B000000;PO9191;;Bashayer 1 Oil Terminal;;Open;Sudan;19,4021667;37,322
400644;PO919300T000000B000000;PO9193;;Bashayer 2 Oil Terminal;;Open;Sudan;19,3851667;37,3305
400921;PS919400T000000B000000;PO9194;PO1844;Perak Grati GBU;;Sub-Port;Indonesia;-7,6333333;113,025
402929;PO919500T000000B000000;PO9195;;Batulicin;;Open;Indonesia;-3,4312833;116,01205
402933;PO919600T000000B000000;PO9196;;Giurgiulesti;;Open;Moldova;45,4705;28,2036667
403017;PO919800T000000B000000;PO9198;;Techobanine;;Developing;Mozambique;-26,6808833;32,8973667
404078;PO919900T000000B000000;PO9199;;Cai Mep;;Open;Vietnam;10,5274167;107,018067
404142;PO920000T000000B000000;PO9200;;Romano;;Open;Albania;41,3777333;19,407
404421;PO920100T000000B000000;PO9201;;Cai Lan;;Open;Vietnam;20,9733333;107,055
404425;PO920200T000000B000000;PO9202;;FPSO Berge Helene;;Open;Mauritania;17,7166667;-16,7333333
404644;PO920300T000000B000000;PO9203;;Port Bronka;;Open;Russia;59,93955;29,6846167
405342;PO920400T000000B000000;PO9204;;Cam Ranh;;Open;Vietnam;11,8931;109,1473833
405835;PO920600T000000B000000;PO9206;;Katapola;;Open;Greece;36,8333333;25,8666667
405836;PO920700T000000B000000;PO9207;;Malakal Harbour;;Open;Palau;7,33;134,4566667
405926;PO920800T000000B000000;PO9208;;Port Tanaqib;;Open;Saudi Arabia;27,7833333;48,8666667
406053;PO920900T000000B000000;PO9209;;Calapan;;Open;Philippines;13,4290667;121,1936
406096;;PO9211;PO9201;Quang Ninh;;Alt-Name;Vietnam;20,9733333;107,055
406181;PS921200T000000B000000;PO9212;PO6235;Cai Cui;;Sub-Port;Vietnam;9,9822;105,8379333
406220;PO921300T000000B000000;PO9213;;Dongjiakou;;Open;China, People's Republic Of;35,5713333;119,8
406345;PO921400T000000B000000;PO9214;;Su Tu Den Offshore Terminal;;Open;Vietnam;10,4226663;108,39315
406346;PS921500T000000B000000;PO9215;PO3088;Navioil Port;;Sub-Port;Vietnam;10,7269333;106,7484833
406477;PO921600T000000B000000;PO9216;;Marmara Ereglisi Terminals;;Open;Turkey;40,9718333;27,959
406479;PO921700T000000B000000;PO9217;;FPSO Bleo Holm;;Open;United Kingdom;58,1025;-1,4418333
406561;PS921800T000000B000000;PO9218;PO9216;OPET Marmara Terminal;;Sub-Port;Turkey;40,98355;27,9807333
406562;PS921900T000000B000000;PO9219;PO9216;Marmara Butangas Terminal;;Sub-Port;Turkey;41,0079667;27,9949
406669;PS922000T000000B000000;PO9220;PO7109;Balamban;;Sub-Port;Philippines;10,5;123,7
406670;PS922100T000000B000000;PO9221;PO7109;Jagna;;Sub-Port;Philippines;9,6484667;124,3701667
406671;PS922200T000000B000000;PO9222;PO7109;Jetafe;;Sub-Port;Philippines;10,155;124,1571167
406672;PS922300T000000B000000;PO9223;PO7109;Talibon;;Sub-Port;Philippines;10,16235;124,2508167
406673;PS922400T000000B000000;PO9224;PO7109;Tubigon;;Sub-Port;Philippines;9,95;123,95
406674;PS922500T000000B000000;PO9225;PO7109;Ubay;;Sub-Port;Philippines;10,0627;124,477
406743;PS922600T000000B000000;PO9226;PO1815;Taboneo;;Sub-Port;Indonesia;-3,7;114,4416667
406745;PS922700T000000B000000;PO9227;PO6541;Lubuk Tutung;;Sub-Port;Indonesia;0,7263333;117,7616667
406750;PS922800T000000B000000;PO9228;PO1831;Muara Banyu Asin Anchorage;;Sub-Port;Indonesia;-2,1683333;104,9566667
406751;PS922900T000000B000000;PO9229;PO2063;Hadong;;Sub-Port;Korea, South;34,9437833;127,8244833
406753;PO923000T000000B000000;PO9230;;Sariaya;;Open;Philippines;13,8743333;121,5751333
406807;PO923100T000000B000000;PO9231;;Cherry Point;;Open;United States Of America;48,8530333;-122,76835
406898;PO923200T000000B000000;PO9232;;Weifang;;Open;China, People's Republic Of;37,2641667;119,20245
406991;PS923300T000000B000000;PO9233;PO1355;Palermo (Barranquilla);;Sub-Port;Colombia;10,9792833;-74,7592833
407034;PO923400T000000B000000;PO9234;;Puerto Drummond;;Open;Colombia;11,0714833;-74,2301167
407035;PO923500T000000B000000;PO9235;;Rio Cordoba;;Open;Colombia;11,0434833;-74,2421
407068;;PO9236;PO5678;Tanjung Pemancingan;;Alt-Name;Indonesia;-3,2364333;116,21575
407071;PO923700T000000B000000;PO9237;;Satui;;Open;Indonesia;-3,9666667;115,5166667
407073;PO923800T000000B000000;PO9238;;Muara Pantai;;Open;Indonesia;1,9604167;118,1276333
407074;PS923900T000000B000000;PO9239;PO1841;Muara Berau;;Sub-Port;Indonesia;-0,25;117,5666667
407076;PO924000T000000B000000;PO9240;;Adang Bay;;Open;Indonesia;-1,7238667;116,6438667
407132;PO924100T000000B000000;PO9241;;Apar Bay;;Open;Indonesia;-1,9;116,6166667
407140;PO924200T000000B000000;PO9242;;South Pulau Laut Coal Terminal;;Open;Indonesia;-4,02925;116,0352167
407142;PO924300T000000B000000;PO9243;;Sebuku Coal Terminal;;Open;Indonesia;-3,6551333;116,3612333
407145;PO924400T000000B000000;PO9244;;Jorong;;Open;Indonesia;-4,1833333;115,1
407210;PO924500T000000B000000;PO9245;;Muara Bangkong;;Open;Indonesia;-0,4;103,7666667
407211;;PO9246;PO8139;Posiet;;Alt-Name;Russia;42,65000153;130,8
407217;PS924700T000000B000000;PO9247;PO2707;Tuzla Port;;Sub-Port;Turkey;40,8509;29,2804833
407259;PO924800T000000B000000;PO9248;;Kolonodale;;Open;Indonesia;-1,9802667;121,3534667
407632;PS924900T000000B000000;PO9249;PO8420;Son Duong;;Sub-Port;Vietnam;18,0783333;106,4298333
407640;PS925000T000000B000000;PO9250;PO3869;Yonghung Power Station;;Sub-Port;Korea, South;37,2401667;126,4269333
407771;PO925100T000000B000000;PO9251;;Dighi;;Open;India;18,28255;72,9742333
407796;PO925200T000000B000000;PO9252;;Buzios;;Open;Brazil;-22,7539;-41,8869667
408409;PO925300T000000B000000;PO9253;;Cendor Marine Terminal;;Open;Malaysia;5,5771167;104,5863
408411;PO925400T000000B000000;PO9254;;FPSO Akpo;;Open;Nigeria;3,1407833;6,82275
408895;PO925500T000000B000000;PO9255;;Jaigarh;;Open;India;17,3051333;73,2070167
408989;PO925600T000000B000000;PO9256;;Fort Bay;;Open;Saba;17,6162833;-63,2519
409071;PO925700T000000B000000;PO9257;;Musaffah;;Open;United Arab Emirates;24,3083333;54,4663333
409072;PO925800T000000B000000;PO9258;;Ilfracombe;;Open;United Kingdom;51,21;-4,1116667
409118;PO925900T000000B000000;PO9259;;Hizen-Oshima;;Open;Japan;33,0436667;129,6268
409705;PO926000T000000B000000;PO9260;;MMK Atakas Port;;Open;Turkey;36,7798333;36,1865833
410127;;PO9261;PO1204;Miramichi East;;Alt-Name;Canada;47,03333282;-65,46666667
410359;PO926200T000000B000000;PO9262;;FPSO Ningaloo Vision;;Open;Australia;-21,4022167;114,0880167
410424;PO926300T000000B000000;PO9263;;Falmouth Port;;Open;Jamaica;18,4919333;-77,65065
410550;PO926500T000000B000000;PO9265;;Pohang Yeongil;;Open;Korea, South;36,0936333;129,4569333
410642;PO926600T000000B000000;PO9266;;Yangkou;;Open;China, People's Republic Of;32,5252667;121,4201
410643;PO926700T000000B000000;PO9267;;Lusi;;Open;China, People's Republic Of;32,0875;121,75355
410865;;PO9268;PO8993;Magampura;;Alt-Name;Sri Lanka;6,1146167;81,10665
410926;;PO9269;PO9278;Taman;;Alt-Name;Russia;45,12255;36,6773167
